"nodegoat ID";"Object ID";Name;"Source Object ID";"Source Value";Analysis;"Alternativer Ort Name";GeoNames;WikidataID;"Teil von - Object ID";"hat Teilorte - Object ID"
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Rhein";6555918;Q550673;12016822;11919509
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Rhein";6555918;Q550673;12016822;11919508
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Rhein";6555918;Q550673;12016822;11876519
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Rhein";6555918;Q550673;12016981;12017031
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Rhein";6555918;Q550673;12016981;11922442
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Rhein";6555918;Q550673;12016981;11922439
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Rhein";6555918;Q550673;12016981;11920285
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Rhein";6555918;Q550673;12016981;11920284
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Rhein";6555918;Q550673;12016981;11919511
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Rhein";6555918;Q550673;12016981;11919510
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Rhein";6555918;Q550673;12016981;11919509
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Rhein";6555918;Q550673;12016981;11919508
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Rhein";6555918;Q550673;12016981;11876519
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Rh.";6555918;Q550673;12016822;12017031
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Rh.";6555918;Q550673;12016822;11922442
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Rh.";6555918;Q550673;12016822;11922439
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Rh.";6555918;Q550673;12016822;11920285
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Rh.";6555918;Q550673;12016822;11920284
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Rh.";6555918;Q550673;12016822;11919511
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Rh.";6555918;Q550673;12016822;11919510
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Rh.";6555918;Q550673;12016822;11919509
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Rh.";6555918;Q550673;12016822;11919508
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Rh.";6555918;Q550673;12016822;11876519
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Rh.";6555918;Q550673;12016981;12017031
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Rh.";6555918;Q550673;12016981;11922442
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Rh.";6555918;Q550673;12016981;11922439
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Rh.";6555918;Q550673;12016981;11920285
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Rh.";6555918;Q550673;12016981;11920284
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Rh.";6555918;Q550673;12016981;11919511
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Rh.";6555918;Q550673;12016981;11919510
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Rh.";6555918;Q550673;12016981;11919509
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Rh.";6555918;Q550673;12016981;11919508
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Rh.";6555918;Q550673;12016981;11876519
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"MURG A. RH.";6555918;Q550673;12016822;12017031
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"MURG A. RH.";6555918;Q550673;12016822;11922442
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"MURG A. RH.";6555918;Q550673;12016822;11922439
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"MURG A. RH.";6555918;Q550673;12016822;11920285
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"MURG A. RH.";6555918;Q550673;12016822;11920284
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"MURG A. RH.";6555918;Q550673;12016822;11919511
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"MURG A. RH.";6555918;Q550673;12016822;11919510
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"MURG A. RH.";6555918;Q550673;12016822;11919509
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"MURG A. RH.";6555918;Q550673;12016822;11919508
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"MURG A. RH.";6555918;Q550673;12016822;11876519
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"MURG A. RH.";6555918;Q550673;12016981;12017031
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"MURG A. RH.";6555918;Q550673;12016981;11922442
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"MURG A. RH.";6555918;Q550673;12016981;11922439
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"MURG A. RH.";6555918;Q550673;12016981;11920285
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"MURG A. RH.";6555918;Q550673;12016981;11920284
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"MURG A. RH.";6555918;Q550673;12016981;11919511
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"MURG A. RH.";6555918;Q550673;12016981;11919510
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"MURG A. RH.";6555918;Q550673;12016981;11919509
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"MURG A. RH.";6555918;Q550673;12016981;11919508
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"MURG A. RH.";6555918;Q550673;12016981;11876519
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg a. Rhein (Baden)";6555918;Q550673;12016822;12017031
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg a. Rhein (Baden)";6555918;Q550673;12016822;11922442
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg a. Rhein (Baden)";6555918;Q550673;12016822;11922439
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg a. Rhein (Baden)";6555918;Q550673;12016822;11920285
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg a. Rhein (Baden)";6555918;Q550673;12016822;11920284
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg a. Rhein (Baden)";6555918;Q550673;12016822;11919511
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg a. Rhein (Baden)";6555918;Q550673;12016822;11919510
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg a. Rhein (Baden)";6555918;Q550673;12016822;11919509
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg a. Rhein (Baden)";6555918;Q550673;12016822;11919508
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg a. Rhein (Baden)";6555918;Q550673;12016822;11876519
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg a. Rhein (Baden)";6555918;Q550673;12016981;12017031
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg a. Rhein (Baden)";6555918;Q550673;12016981;11922442
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg a. Rhein (Baden)";6555918;Q550673;12016981;11922439
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg a. Rhein (Baden)";6555918;Q550673;12016981;11920285
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg a. Rhein (Baden)";6555918;Q550673;12016981;11920284
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg a. Rhein (Baden)";6555918;Q550673;12016981;11919511
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg a. Rhein (Baden)";6555918;Q550673;12016981;11919510
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg a. Rhein (Baden)";6555918;Q550673;12016981;11919509
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg a. Rhein (Baden)";6555918;Q550673;12016981;11919508
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg a. Rhein (Baden)";6555918;Q550673;12016981;11876519
ngHO9b98sJYTsJYHtIQ72wOceJBExTOcuJV;11876499;Hannover;;;;;2910831;;12016822;
ngBI9v38mCyN6DSznB417qIQyCVYrNIwoCv;11876493;Munster;11387050;;;;2867542;;12016822;
ngRY8h38cRYD7TIRdR417gYWoTLOhDYieRV;12016983;Waldshut;;;;;2814791;Q47501200;12016822;12016984
ngRY8h38cRYD7TIRdR417gYWoTLOhDYieRV;12016983;Waldshut;;;;;2814791;Q47501200;12016981;12016984
ngPW8f18aPmB5RGLbPo92eWUmQJMfBWgcPj;12016981;"Gau Baden";;;;"Sängergaues Baden";;Q3099311;12016822;
ngPW8f18aPmB5RGLbPo92eWUmQJMfBWgcPj;12016981;"Gau Baden";;;;"Gau Baden-Elsaß";;Q3099311;12016822;
ngPW8f18aPmB5RGLbPo92eWUmQJMfBWgcPj;12016981;"Gau Baden";;;;"Gau XV Baden";;Q3099311;12016822;
ngSZ8q48dTpEcUJieSr2ehZBpSsPiEZrfTm;12016984;Tiengen;;;;Tiengen/Oberrhein;11611411;Q47501199;12016981;
ngSZ8q48dTpEcUJieSr2ehZBpSsPiEZrfTm;12016984;Tiengen;;;;Tiengen/Oberrhein;11611411;Q47501199;12016822;
ngSZ8q48dTpEcUJieSr2ehZBpSsPiEZrfTm;12016984;Tiengen;;;;"Tiengen. /Oberrhein";11611411;Q47501199;12016981;
ngSZ8q48dTpEcUJieSr2ehZBpSsPiEZrfTm;12016984;Tiengen;;;;"Tiengen. /Oberrhein";11611411;Q47501199;12016822;
ngSZ8q48dTpEcUJieSr2ehZBpSsPiEZrfTm;12016984;Tiengen;;;;Tiengen/Hochrhein;11611411;Q47501199;12016981;
ngSZ8q48dTpEcUJieSr2ehZBpSsPiEZrfTm;12016984;Tiengen;;;;Tiengen/Hochrhein;11611411;Q47501199;12016822;
ngSZ8q48dTpEcUJieSr2ehZBpSsPiEZrfTm;12016984;Tiengen;;;;"Tiengen /Hochrhein";11611411;Q47501199;12016981;
ngSZ8q48dTpEcUJieSr2ehZBpSsPiEZrfTm;12016984;Tiengen;;;;"Tiengen /Hochrhein";11611411;Q47501199;12016822;
ngWD6E28hWDIhYNqiWF04lDLtXQTmIDFjWA;12018162;Konstanz;;;;;6296530;Q8206;12016822;
ngWD6E28hWDIhYNqiWF04lDLtXQTmIDFjWA;12018162;Konstanz;;;;;6296530;Q8206;12016981;
ngXE6F38iZOJ3ZOrjX41kmEUuXRUnJEGkZL;12018163;Reichenau;;;;;7602463;Q632880;12016822;
ngXE6F38iZOJ3ZOrjX41kmEUuXRUnJEGkZL;12018163;Reichenau;;;;;7602463;Q632880;12016981;
ngHO7b38sHYT8JYZtHA1uwOIeIhExTOcuHV;12041373;Lauda;;;;;11972842;Q1807270;12016822;
ngHO7b38sHYT8JYZtHA1uwOIeIhExTOcuHV;12041373;Lauda;;;;;11972842;Q1807270;12016981;
ngRY8h38cRYD7TIpdRA1dgYGoTLOhDYieRV;12041383;Leipzig;;;;;2879139;Q2079;12016822;
ngPW8f18aPmB5RGBbP291eWYmQpMfBWgcPj;12041381;Trier;;;;;6554291;Q3138;12016822;
ngOV8e08zObA4QFOaQX82dVBlQILeAVfbOy;12041380;Krummhübel;;;;Karpacz;3096576;Q606126;12016823;
ngLS7X78wNCX8NCDxMU50aSkiLlIbXSYyNZ;12041377;Pforzheim;;;;;2853969;Q3046;12016981;
ngLS7X78wNCX8NCDxMU50aSkiLlIbXSYyNZ;12041377;Pforzheim;;;;;2853969;Q3046;12016822;
ngKR7W68vMRW7MBGwLD49zRXhLEHaWRXxMO;12041376;Kappelrodeck;;;;;6555785;Q538599;12016822;
ngKR7W68vMRW7MBGwLD49zRXhLEHaWRXxMO;12041376;Kappelrodeck;;;;;6555785;Q538599;12016981;
ngIP7y48tKPU9KZWuIR2vxPdfKCFyUPzvKM;12041374;Kempten;;;;"Kempten (Allgäu)";6559027;Q3994;12016822;
ngGN7a28rGNS7IXCsGP04vNPdGgDwSNbtGK;12041372;Offenburg;;;;;2857798;Q4044;12016981;
ngGN7a28rGNS7IXCsGP04vNPdGgDwSNbtGK;12041372;Offenburg;;;;;2857798;Q4044;12016822;
ngFM7z18qFcR6HWRrF295uMacFZCvRMasFz;12041371;Lahr;;;;;2881885;Q7039;12016822;
ngFM7z18qFcR6HWRrF295uMacFZCvRMasFz;12041371;Lahr;;;;;2881885;Q7039;12016981;
ngEL7u08pFLQ1GVyqFd81tLFbEeBuQLvrFI;12041370;Planegg;;;;;6556322;Q255796;12016822;
ngDK6t98oEaP0FUbpEM70sKEaEdAtPKuqEx;12041369;Rickenbach;;;;;6555919;Q557640;12016981;
ngDK6t98oEaP0FUbpEM70sKEaEdAtPKuqEx;12041369;Rickenbach;;;;;6555919;Q557640;12016822;
ngCJ6s88nETO0ETYoCV62rJVzCcZsOJtpEQ;12041368;"Gasthaus ""Rebstock“ Laufenburg";;;;"Gasthaus Rebstock Kleinlaufenburg";;;12016821;
ngCJ6s88nETO0ETYoCV62rJVzCcZsOJtpEQ;12041368;"Gasthaus ""Rebstock“ Laufenburg";;;;"Gasthaus Rebstock Laufenburg";;;12016821;
ngCJ6s88nETO0ETYoCV62rJVzCcZsOJtpEQ;12041368;"Gasthaus ""Rebstock“ Laufenburg";;;;"Gasthaus Rebstock";;;12016821;
ngCJ6s88nETO0ETYoCV62rJVzCcZsOJtpEQ;12041368;"Gasthaus ""Rebstock“ Laufenburg";;;;"Gasthaus ""Rebstock“";;;12016821;
ngCJ6s88nETO0ETYoCV62rJVzCcZsOJtpEQ;12041368;"Gasthaus ""Rebstock“ Laufenburg";;;;"Gasthaus ""Rebstock“ Kleinlaufenburg";;;12016821;
ngBI6r78mDIN9DSBnBa5lqIsyBbYrNIsoDF;12041367;Heidelberg;;;;;6555638;Q2966;12016822;
ngBI6r78mDIN9DSBnBa5lqIsyBbYrNIsoDF;12041367;Heidelberg;;;;;6555638;Q2966;12016981;
ngAH6I68lBHM7CROmCT4kpHXxCUXqMHJnBE;12041366;St.Blasien;;;;"Sankt Blasien";2841643;Q145008;12016981;
ngAH6I68lBHM7CROmCT4kpHXxCUXqMHJnBE;12041366;St.Blasien;;;;"Sankt Blasien";2841643;Q145008;12016822;
ngZG6H58kAwL6BQRlBI3loGMwATWpLGImAt;12041365;Menzenschwand;;;;"Menzenschwand am Feldberg";2871860;Q1921029;12016822;
ngZG6H58kAwL6BQRlBI3loGMwATWpLGImAt;12041365;Menzenschwand;;;;"Menzenschwand am Feldberg";2871860;Q1921029;12016981;
ngYF6G48jZlK5APUkAR27nFtvASVoKFHlZi;12041364;Wien;;;;;2761367;Q1741;12018158;
ngVC6D18gVsHgXMVhW29gkCWsWvSlHCEiVp;12041361;Titisee-Neustadt;;;;;6558094;Q505504;12016822;
ngVC6D18gVsHgXMVhW29gkCWsWvSlHCEiVp;12041361;Titisee-Neustadt;;;;;6558094;Q505504;12016981;
ngUB6C08fUhGfWLogUD8fjBprUORkGBDhUe;12041360;"Sparkasse Murg-Laufenburg";;;;;;;12041359;
ngUB6C08fUhGfWLogUD8fjBprUORkGBDhUe;12041360;"Sparkasse Murg-Laufenburg";;;;;;;11876503;
ngTA5B98eUKFeVKrfTM7eiAUqUtQjFACgUH;12041359;"Rathaus Murg";;;;"Bürgersaal Murg";;;11876503;
ngTA5B98eUKFeVKrfTM7eiAUqUtQjFACgUH;12041359;"Rathaus Murg";;;;"Gemeindeverwaltung Murg";;;11876503;
ngFM1B98qGcR9HWJrGO7puMCcFZCvRMCsGz;12016819;"Marinekaserne Husum";;;;Fliegerhorstkaserne;;Q110265730;12018151;
ngFM1B98qGcR9HWJrGO7puMCcFZCvRMCsGz;12016819;"Marinekaserne Husum";;;;"Leicester Barracks";;Q110265730;12018151;
ngFM1B98qGcR9HWJrGO7puMCcFZCvRMCsGz;12016819;"Marinekaserne Husum";;;;Marinekaserne;;Q110265730;12018151;
ngGN2C08rHNStIXYsHP81vNxdGgDwSNDtHK;11930320;"Gasthaus Salmen, Rhina";;;;Salmen;;;11876517;
ngGN2C08rHNStIXYsHP81vNxdGgDwSNDtHK;11930320;"Gasthaus Salmen, Rhina";;;;"zum Salmen";;;11876517;
ngSZ3O28dSpE4UJqeT30dhZLpSsPiEZPfSm;12018232;"Lazarett Schopfheim";;;;;;;12018231;
ngWD3A68hWjI0YNuiWv47lDFtWwTmIDBjWg;12018236;Villingen;;;;Villingen-Schwenningen;6558130;Q3865;12016822;
ngRY3N18cReD4TIDdTK94gYqoSrOhDYOeRb;12018231;Schopfheim;;;;;6558144;Q61734;12016981;
ngRY3N18cReD4TIDdTK94gYqoSrOhDYOeRb;12018231;Schopfheim;;;;;6558144;Q61734;12016822;
ngOV2G88zQFA8QFGaOX6ydVDlOILeAVHbQC;12018228;Dachau;;;;;6558210;Q7077;12016822;
ngMT2E68xOTYzODkyMF4wbTNjMmJcYTFzOQ;12018226;Étampes;;;;;3019459;Q205584;12016824;
ngMT2E68xOTYzODkyMF4wbTNjMmJcYTFzOQ;12018226;Étampes;;;;;3019459;Q205584;11876551;
ngIP2I28tIPU5KZQuIB0sxPNfKCFyUPJvIM;12018222;Landerneau;;;;;3007875;Q325946;12016824;
ngHO2H18sHeT5JYZtJQ94wOWeHBExTOIuHb;12018221;Brest;;;;;6448047;Q12193;12016824;
ngFM1B98qGcR9HWNrHY71uMecFfCvRMCsGz;12018219;"Restauration Stadler";;;;;;;12018220;
ngGN2C08rHNStIXwsGZ82vNHdGgDwSNDtHK;12018220;Stühlingen;;;;;6558151;Q527783;12016981;
ngGN2C08rHNStIXwsGZ82vNHdGgDwSNDtHK;12018220;Stühlingen;;;;;6558151;Q527783;12016822;
ngXE1P18iZOJ3ZOTjXw9jmECuIRTiJEskYr;11919511;"Schulhaus Murg";;;;;;;11876503;
ngVC6D18gVsHgXMRhVu9fkCIsWPSlHCEiVp;12018161;Herrischried;;;;;6555911;Q834905;12016981;
ngVC6D18gVsHgXMRhVu9fkCIsWPSlHCEiVp;12018161;Herrischried;;;;;6555911;Q834905;12016822;
ngQX0o48bQHC9SHUcQ524fXVnBKM9CXFdSU;12018204;Bruchsal;;;;;6558034;Q7059;12016822;
ngQX0o48bQHC9SHUcQ524fXVnBKM9CXFdSU;12018204;Bruchsal;;;;;6558034;Q7059;12016981;
ngCJ9w48nDJO9ETOoC52prJPzDWZsOJxpDG;12018194;Berlin;;;;;2950159;Q64;12016822;
ngTA5B98eUKFeVKXfVM79iAYqTNQjFACgUH;12018159;Totenbühl;;;;;;;11876503;
ngUB6C08fUhGfWLsgUt82jBJrVORkGBDhUe;12018160;Albruck;;;;;6555905;Q522404;12016822;12016825
ngSZ5E88dSfE0UJGeT969hZTpSsPiEZFfSc;12018158;Österreich;;;;Ostmark;2782113;Q1457322;12016822;12017062
ngCJ9w48nDJO8ETGoDb2orJPzDWZsOJxpDG;11876494;Danzig;11283266;;;Gdansk;3099434;;12016823;
ngMT5Y28xMDYwODQyN306bTRjOGJcYTZzMA;11876652;Jalta;;;;;688533;;12016962;
ngQX5C68bRXC7SHCcSJ4dfXhnQqNgCXDdRU;12018156;"Gasthaus Peter";;;;"Gasthaus Peter, Murg";;;11876503;
ngFM1B98qGcRsHWFrG079uMacFZCvRMCsGz;11876519;Niederhof;;;;Murg-Niederhof;2863309;;11876503;
ngEL1A88pFrQ8GVSqFd62tLNbFeBuQLBrFo;12016818;"Lager Luisenberg 27/3 Eckernförde";;;;"Lager Luisenberg";;;12018154;
ngOV5A48zPlA5QFOaOH27dVXlPoLeAVBbPi;12018154;Eckernförde;;;;;6555444;Q490453;12016822;
ngOV5A48zPlA4QFGaP529dVLlOILeAVBbPi;11876654;"Teillazarett St. Elisabethen Krankenhaus";;;;"Teillazarett St. Elisabethen Krankenhaus Ulm";6254970;;12018153;
ngNU5V38yPUZzPEFzNm15cUikPHKdZUWaPR;12018153;Ulm;;;;"Ulm a. d. Donau";2820256;Q3012;12016822;
ngNU5V38yPUZzPEFzNm15cUikPHKdZUWaPR;12018153;Ulm;;;;"Ulm an der Donau";2820256;Q3012;12016822;
ngNU5V38yPUZzPEFzNm15cUikPHKdZUWaPR;12018153;Ulm;;;;"Ulm (Donau)";2820256;Q3012;12016822;
ngNU5V38yPUZzPEFzNm15cUikPHKdZUWaPR;12018153;Ulm;;;;Ulm/Donau;2820256;Q3012;12016822;
ngXE3B78iXuJ2ZOFjZQ5kmEsuZRUnJECkXr;11876637;"Reservelazarett Donaueschingen";;;;;;Q125676365;12018152;
ngMT5Y28xMDYxODYyOF02bTljMmJcYTZzMA;12018152;Donaueschingen;;;;;6558125;Q83062;12016822;
ngLS5X18wLSXwNCbxL291aSgiLFIbXSYyLP;12018151;Husum;;;;;6557335;Q21159;12016822;
ngYF3G88jYPKiAPwkY96knFpvYyVoKFHlYM;11922438;"Hotel Schützen, Säckingen";;;;"Hotel Schützen";;;11876642;
ngYF3G88jYPKiAPwkY96knFpvYyVoKFHlYM;11922438;"Hotel Schützen, Säckingen";;;;Schützen;;;11876642;
ngIP4I88tKPUtKZWuJB69xPJfIiFyUPJvKM;12018148;Freiburg;;;;"Freiburg im Br.";2925177;Q2833;12016822;12017030
ngIP4I88tKPUtKZWuJB69xPJfIiFyUPJvKM;12018148;Freiburg;;;;"Freiburg i. Breisgau";2925177;Q2833;12016822;12017030
ngIP4I88tKPUtKZWuJB69xPJfIiFyUPJvKM;12018148;Freiburg;;;;"Freiburg i. Br.";2925177;Q2833;12016822;12017030
ngIP4I88tKPUtKZWuJB69xPJfIiFyUPJvKM;12018148;Freiburg;;;;"Freiburg im Breisgau";2925177;Q2833;12016822;12017030
ngLS5X18wLSXxNCjxLE9vaSIiLFIbXSYyLP;11876651;"Leopoldkaserne München";;;;"Prinz Leopoldkaserne München";;Q2110552;12016826;
ngLS5X18wLSXxNCjxLE9vaSIiLFIbXSYyLP;11876651;"Leopoldkaserne München";;;;Prinz-Leopold-Kaserne;;Q2110552;12016826;
ngLS5X18wLSXxNCjxLE9vaSIiLFIbXSYyLP;11876651;"Leopoldkaserne München";;;;"Prinz Leopold Kaserne";;Q2110552;12016826;
ngNU5V38yPUZyPEBzOG1xcUikOHKdZUWaPR;11876653;Stalingrad;;;;Volgograd;472757;;12016820;
ngNU5V38yPUZyPEBzOG1xcUikOHKdZUWaPR;11876653;Stalingrad;;;;Wolgograd;472757;;12016820;
ngOV8e08zObA4QFGaPX80dVnlOoLeAVfbOy;12016980;"Hotel Krone, Tiengen";;;;"Hotel Krone Tiengen";;;12016984;
ngOV8e08zObA4QFGaPX80dVnlOoLeAVfbOy;12016980;"Hotel Krone, Tiengen";;;;"Hotel Krone";;;12016984;
ngOV8e08zObA4QFGaPX80dVnlOoLeAVfbOy;12016980;"Hotel Krone, Tiengen";;;;"Saal im Hotel Krone";;;12016984;
ngOV8e08zObA4QFGaPX80dVnlOoLeAVfbOy;12016980;"Hotel Krone, Tiengen";;;;"Saal des Hotel Krone";;;12016984;
ngDK4D38oEKP7FULpFM17sKAaDXAtPKEqEH;11922443;"Gasthaus Linde, Niederhof";;;;;;;11876519;
ngRY3N18cReD4TIDdRA9dgYEoRLOhDYOeRb;12017031;"Fischerhaus, Murg";;;;"Restaurant Fischerhaus Murg";;;11876503;
ngHO2H18sHeT5JYxtIA94wOUeHBExTOIuHb;11930321;Binzgen;;;;Laufenburg-Binzgen;2948738;;12016821;
ngDK1Z78oFUP8FUZpD852sKEaEdAtPKAqFR;11876517;Rhina;;;;Laufenburg-Rhina;2847580;Q109796187;12016821;
